Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,like_groups
0.663,0.688,6.0,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813.0,192622.0,9.0
0.742,0.617,2.0,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,124188.0,273280.0,10.0
0.376,0.841,3.0,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,271947.0,370102.0,11.0
0.716,0.512,1.0,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,165907.0,4266217.0,18.0
0.468,0.779,9.0,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,217747.0,1964768.0,16.0
0.399,0.787,1.0,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0,12476394.0,
0.259,0.437,11.0,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000.0,14149628.0,
0.628,0.698,6.0,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667.0,8821956.0,20.0
0.603,0.615,11.0,-4.931,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707.0,3990442.0,18.0
0.421,0.791,9.0,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200.0,5191365.0,19.0
0.678,0.744,6.0,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353.0,32710.0,4.0
0.759,0.636,6.0,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507.0,988318.0,14.0
0.547,0.814,1.0,-6.191,0.12,0.0215,0.0,0.0475,0.724,92.986,205267.0,494298.0,12.0
0.828,0.492,0.0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0,476988.0,12.0
0.545,0.67,9.0,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213.0,618971.0,12.0
0.73,0.487,4.0,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,342799.0,11.0
0.583,0.947,5.0,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613.0,44832.0,5.0
0.414,0.161,7.0,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,199493.0,451100.0,12.0
0.671,0.71,9.0,-7.724,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,193347.0,42737.0,5.0
0.64,0.649,2.0,-10.345,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053.0,385402.0,11.0
0.723,0.49,9.0,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773.0,61004.0,6.0
0.622,0.54,5.0,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,264907.0,436530.0,11.0
0.654,0.336,6.0,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,134400.0,23628.0,3.0
0.543,0.87,9.0,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,230400.0,3253260.0,17.0
0.749,0.491,10.0,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,292613.0,3156029.0,17.0
0.749,0.748,2.0,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,213267.0,1324658.0,15.0
0.719,0.922,11.0,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893.0,51162.0,5.0
0.454,0.788,6.0,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720.0,512491.0,12.0
0.684,0.675,11.0,-8.123,0.0257,0.163,0.0,0.242,0.924,107.064,243933.0,512716.0,12.0
0.678,0.727,2.0,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,274467.0,39389.0,4.0
0.445,0.949,2.0,-4.682,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960.0,368779.0,11.0
0.5,0.554,9.0,-8.108,0.0354,0.734,3.72e-06,0.312,0.372,84.229,326320.0,1203620.0,14.0
0.764,0.626,0.0,-8.274,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853.0,375323.0,11.0
0.652,0.259,2.0,-13.336,0.0595,0.903,0.0,0.362,0.836,142.169,155453.0,144902.0,8.0
0.262,0.137,8.0,-15.235,0.0344,0.913,6.74e-06,0.267,0.288,92.183,206600.0,94812.0,7.0
0.512,0.339,8.0,-13.119,0.0498,0.727,0.0,0.0977,0.951,174.609,120693.0,286935.0,10.0
0.401,0.381,2.0,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,276800.0,323576.0,11.0
0.646,0.204,10.0,-11.957,0.0565,0.826,0.0,0.312,0.688,140.281,154640.0,23726.0,3.0
0.668,0.26,7.0,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,147000.0,1746670.0,15.0
0.259,0.473,5.0,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,157867.0,131664.0,8.0
0.56,0.434,4.0,-14.151,0.0729,0.55,0.0,0.346,0.664,112.803,187040.0,271523.0,10.0
0.696,0.793,8.0,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253.0,137385.0,8.0
0.754,0.763,7.0,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0,980422.0,14.0
0.77,0.787,11.0,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,140500.0,2401650.0,16.0
0.534,0.855,1.0,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443.0,28849.0,4.0
0.798,0.62,8.0,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,1836947.0,16.0
0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,96134.0,7.0
0.66,0.942,4.0,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571.0,61252.0,6.0
0.79,0.764,4.0,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366.0,31412.0,4.0
0.652,0.855,7.0,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250.0,32315.0,4.0
0.747,0.833,3.0,-2.867,0.045,0.374,0.0,0.0586,0.687,128.008,215760.0,520812.0,12.0
0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,2532714.0,17.0
0.504,0.904,6.0,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440.0,1658219.0,15.0
0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,165237.0,9.0
0.601,0.532,10.0,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,960562.0,14.0
0.554,0.315,3.0,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,22237.0,3.0
0.729,0.844,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,638960.0,13.0
0.414,0.428,0.0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093.0,650110.0,13.0
0.526,0.925,2.0,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,272394.0,47486.0,5.0
0.559,0.473,5.0,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827.0,209965.0,9.0
0.594,0.935,0.0,-2.018,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547.0,809894.0,13.0
0.789,0.858,1.0,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,2521768.0,17.0
0.491,0.956,11.0,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920.0,833985.0,13.0
0.687,0.793,2.0,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,205733.0,219401.0,9.0
0.632,0.924,1.0,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,267520.0,138161.0,8.0
0.654,0.75,8.0,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,272507.0,826069.0,13.0
0.261,0.852,9.0,-4.965,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493.0,272421.0,10.0
0.759,0.678,9.0,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,205560.0,278099.0,10.0
0.754,0.631,7.0,-4.751,0.307,0.552,0.0,0.5,0.432,94.577,178213.0,1192658.0,14.0
0.73,0.576,2.0,-5.442,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0,51843.0,5.0
0.715,0.62,1.0,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,221520.0,325993.0,11.0
0.561,0.52,11.0,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,54749.0,5.0
0.529,0.673,0.0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,461647.0,12.0
0.671,0.658,2.0,-5.567,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,96598.0,7.0
0.749,0.63,4.0,-6.652,0.116,0.0623,0.0,0.353,0.445,122.03,242027.0,487517.0,12.0
0.847,0.733,10.0,-6.439,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591.0,487517.0,12.0
0.908,0.546,8.0,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,170502.0,102385.0,7.0
0.849,0.424,5.0,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,796542.0,13.0
0.367,0.665,1.0,-2.821,0.0465,0.145,0.0,0.113,0.31,148.913,229147.0,1105989.0,14.0
0.79,0.647,10.0,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,1310078.0,15.0
0.639,0.628,6.0,-7.578,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,959510.0,14.0
0.789,0.858,1.0,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,2521768.0,17.0
0.724,0.573,7.0,-4.113,0.0549,0.118,0.0,0.538,0.438,113.088,135920.0,587832.0,12.0
0.617,0.717,10.0,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,2878369.0,17.0
0.542,0.466,0.0,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,243440.0,161439.0,9.0
0.669,0.419,1.0,-6.724,0.522,0.376,0.0,0.187,0.0397,109.813,215320.0,10149.0,1.0
0.667,0.747,1.0,-7.059,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,540229.0,12.0
0.629,0.696,1.0,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0,1797312.0,16.0
0.78,0.877,6.0,-3.683,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973.0,2366696.0,16.0
0.374,0.727,10.0,-4.352,0.0309,0.237,0.0,0.134,0.283,155.127,257027.0,604843.0,12.0
0.641,0.593,3.0,-7.884,0.0264,0.46,0.0,0.169,0.437,119.828,281000.0,13068.0,1.0
0.631,0.683,7.0,-8.788,0.0344,0.291,0.0,0.0994,0.708,97.959,161040.0,344687.0,11.0
0.401,0.499,0.0,-7.643,0.0272,0.217,0.0,0.149,0.262,144.276,184080.0,372824.0,11.0
0.542,0.665,0.0,-8.121,0.0297,0.522,0.0,0.177,0.417,147.977,272827.0,183468.0,9.0
0.389,0.443,10.0,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,229853.0,411448.0,11.0
0.389,0.71,5.0,-6.265,0.0351,0.161,0.0,0.918,0.666,160.397,179040.0,556658.0,12.0
0.663,0.579,10.0,-6.982,0.0269,0.645,0.0,0.189,0.48,89.929,185040.0,62146.0,6.0
0.78,0.689,7.0,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389.0,135456.0,8.0
0.646,0.77,2.0,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,236133.0,3218858.0,17.0
0.545,0.641,10.0,-6.398,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460.0,226588.0,10.0
0.693,0.887,1.0,-5.039,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,278282.0,15962.0,2.0
0.508,0.72,11.0,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0,6931695.0,19.0
0.652,0.749,0.0,-5.248,0.0886,0.0848,0.0,0.604,0.651,94.103,267413.0,2260106.0,16.0
0.903,0.519,1.0,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727.0,72908.0,6.0
0.587,0.299,8.0,-7.365,0.0263,0.779,0.0,0.123,0.356,94.992,259550.0,1998224.0,16.0
0.583,0.621,5.0,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480.0,2906283.0,17.0
0.732,0.899,0.0,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093.0,2987341.0,17.0
0.872,0.681,0.0,-4.348,0.11,0.0462,1.38e-05,0.129,0.481,96.986,188009.0,227824.0,10.0
0.852,0.797,0.0,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600.0,380311.0,11.0
0.812,0.855,7.0,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477.0,884924.0,13.0
0.819,0.741,8.0,-6.538,0.0412,0.104,0.0,0.283,0.84,97.014,210933.0,20775.0,3.0
0.655,0.797,2.0,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,229360.0,50788626.0,
0.737,0.86,8.0,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0,13036596.0,
0.77,0.804,4.0,-5.479,0.0623,0.16,1e-05,0.193,0.568,94.017,205520.0,135919.0,8.0
0.703,0.909,4.0,-4.456,0.0358,0.216,1.57e-06,0.162,0.777,97.982,239920.0,32718.0,4.0
0.76,0.9,5.0,-4.782,0.0668,0.0715,0.0,0.221,0.761,100.046,209493.0,10360.0,1.0
0.733,0.685,10.0,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947.0,11866.0,1.0
0.652,0.631,6.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,3473758.0,17.0
0.629,0.692,5.0,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916.0,1082398.0,14.0
0.8,0.658,1.0,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,2671691.0,17.0
0.662,0.515,5.0,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,174474.0,127447.0,8.0
0.747,0.497,4.0,-6.542,0.0401,0.248,0.0,0.138,0.0663,142.046,158709.0,343353.0,11.0
0.81,0.655,8.0,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322.0,567407.0,12.0
0.747,0.494,3.0,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006,228453.0,542757.0,12.0
0.56,0.707,1.0,-6.863,0.07,0.264,0.000268,0.108,0.341,147.0,198058.0,390046.0,11.0
0.594,0.679,7.0,-3.702,0.345,0.484,7.83e-06,0.114,0.66,106.726,152613.0,13233.0,1.0
0.724,0.443,7.0,-3.743,0.0329,0.73,0.0,0.101,0.763,97.194,177791.0,1014895.0,14.0
0.719,0.753,7.0,-4.891,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564.0,3044369.0,17.0
0.69,0.58,0.0,-4.395,0.199,0.0328,0.0,0.328,0.708,197.635,177627.0,152209.0,8.0
0.754,0.778,0.0,-6.663,0.0335,0.00948,1.61e-05,0.131,0.916,128.925,214507.0,3018400.0,17.0
0.578,0.634,8.0,-5.979,0.333,0.00473,0.0,0.132,0.216,183.89,211652.0,897239.0,14.0
0.483,0.492,0.0,-6.591,0.295,0.603,0.0,0.323,0.66,144.511,188213.0,1630182.0,15.0
0.589,0.642,9.0,-5.706,0.279,0.176,0.0,0.119,0.691,78.791,179067.0,112136.0,7.0
0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,557112.0,12.0
0.721,0.637,9.0,-5.134,0.286,0.0406,0.0,0.0525,0.691,193.922,222680.0,4767981.0,18.0
0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,165238.0,9.0
0.774,0.838,5.0,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800.0,3931975.0,18.0
0.788,0.844,2.0,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240.0,1776186.0,15.0
0.759,0.699,0.0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067.0,4595411.0,18.0
0.751,0.834,1.0,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160.0,2519778.0,17.0
0.724,0.695,11.0,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,224400.0,1489871.0,15.0
0.791,0.733,6.0,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,192360.0,1012974.0,14.0
0.696,0.734,7.0,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,225080.0,2725163.0,17.0
0.717,0.587,4.0,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520.0,802449.0,13.0
0.762,0.766,7.0,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,4581525.0,18.0
0.813,0.56,2.0,-5.904,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,3786939.0,18.0
0.817,0.672,11.0,-5.612,0.299,0.441,0.0,0.13,0.774,93.999,332240.0,3283909.0,17.0
0.879,0.703,1.0,-4.219,0.0701,0.143,0.0,0.0569,0.788,94.004,199711.0,2193036.0,16.0
0.826,0.764,11.0,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,237627.0,12824730.0,
0.522,0.697,1.0,-5.288,0.103,0.0291,0.0,0.319,0.235,169.775,193959.0,9294232.0,20.0
0.578,0.634,8.0,-5.979,0.333,0.00473,0.0,0.132,0.216,183.89,211652.0,897239.0,14.0
0.756,0.689,10.0,-3.87,0.0648,0.327,0.0,0.0586,0.782,162.006,213312.0,1592808.0,15.0
0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,557112.0,12.0
0.788,0.814,9.0,-3.822,0.217,0.562,0.0,0.208,0.665,97.982,202098.0,86026.0,7.0
0.376,0.43,0.0,-6.585,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323.0,462099.0,12.0
0.672,0.322,7.0,-17.669,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,807784.0,13.0
0.274,0.144,5.0,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493.0,801663.0,13.0
0.477,0.6,7.0,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,229813.0,1681967.0,15.0
0.511,0.475,10.0,-14.667,0.161,0.708,0.0,0.105,0.819,98.957,195147.0,722050.0,13.0
0.474,0.82,0.0,-7.699,0.243,0.493,0.0,0.0978,0.697,164.718,140573.0,179776.0,9.0
0.684,0.481,0.0,-10.305,0.0391,0.228,0.0,0.157,0.48,121.208,140227.0,23313.0,3.0
0.435,0.391,2.0,-13.062,0.162,0.814,0.0,0.0885,0.583,73.531,224920.0,105691.0,7.0
0.555,0.692,9.0,-4.767,0.0277,0.0864,3.25e-05,0.232,0.313,88.995,222360.0,322458.0,11.0
0.733,0.69,9.0,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613.0,1357047.0,15.0
0.526,0.606,5.0,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,55241.0,5.0
0.696,0.454,1.0,-6.756,0.153,0.123,0.0,0.155,0.136,92.928,260640.0,3501617.0,17.0
0.734,0.846,9.0,-3.425,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,873194.0,13.0
0.755,0.578,0.0,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,176960.0,1813108.0,16.0
0.672,0.82,11.0,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,1069833.0,14.0
0.58,0.66,6.0,-7.405,0.0429,0.0166,0.0,0.174,0.411,123.801,266307.0,432601.0,11.0
0.62,0.62,1.0,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751.0,1357047.0,15.0
0.828,0.726,10.0,-6.389,0.0419,0.106,0.00101,0.103,0.67,113.017,212976.0,63534.0,6.0
0.662,0.693,3.0,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,2639677.0,17.0
0.546,0.529,11.0,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787.0,2004619.0,16.0
0.929,0.7,0.0,-5.595,0.0906,0.144,0.0,0.349,0.802,120.009,132024.0,518074.0,12.0
0.904,0.723,11.0,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013,227478.0,2437220.0,16.0
0.676,0.659,11.0,-5.123,0.0476,0.194,0.0,0.283,0.595,134.985,193994.0,170898.0,9.0
0.383,0.531,5.0,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307.0,29277.0,4.0
0.464,0.547,7.0,-8.137,0.339,0.0511,0.0,0.155,0.423,67.003,221492.0,705272.0,13.0
0.744,0.448,4.0,-10.426,0.291,0.365,0.0,0.194,0.279,118.027,133521.0,53729.0,5.0
0.53,0.517,5.0,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,326813.0,92424.0,7.0
0.336,0.627,7.0,-7.463,0.0384,0.164,0.0,0.0708,0.35,150.273,241107.0,3874002.0,18.0
0.561,0.782,3.0,-7.444,0.0317,0.022,0.0,0.109,0.704,127.148,153240.0,57286.0,6.0
0.669,0.727,7.0,-7.588,0.0353,0.139,0.0,0.123,0.807,102.322,243493.0,697101.0,13.0
0.65,0.531,4.0,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946,258133.0,1298739.0,15.0
0.837,0.462,0.0,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,201400.0,2207817.0,16.0
0.648,0.759,6.0,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,324307.0,2212835.0,16.0
0.576,0.526,6.0,-8.524,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,213667.0,1814454.0,16.0
0.742,0.468,10.0,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,242200.0,1613939.0,15.0
0.501,0.378,4.0,-9.37,0.029,0.735,0.0,0.119,0.178,119.987,257733.0,1304247.0,15.0
0.368,0.505,4.0,-7.208,0.0285,0.367,6.63e-06,0.154,0.192,173.977,266933.0,578830.0,12.0
0.715,0.654,2.0,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,245366.0,851792.0,13.0
0.717,0.416,7.0,-9.875,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,213632.0,622085.0,12.0
0.815,0.761,4.0,-7.162,0.144,0.192,0.0,0.0272,0.82,121.999,200219.0,4077182.0,18.0
0.563,0.495,2.0,-10.272,0.0362,0.781,0.0,0.0837,0.244,125.998,291462.0,794372.0,13.0
0.673,0.714,9.0,-8.042,0.039,0.111,0.0,0.0858,0.78,112.941,254653.0,311358.0,10.0
0.7,0.343,2.0,-10.474,0.0308,0.767,0.0,0.0789,0.488,137.864,315173.0,322723.0,11.0
0.687,0.637,10.0,-9.55,0.13,0.12,0.0,0.291,0.56,152.0,290526.0,127548.0,8.0
0.261,0.603,0.0,-6.733,0.0367,0.558,0.0,0.184,0.207,158.125,352711.0,417473.0,11.0
0.362,0.378,1.0,-11.008,0.0329,0.679,0.0,0.091,0.575,87.549,470500.0,2718990.0,17.0
0.744,0.7,2.0,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,309640.0,735586.0,13.0
0.577,0.574,0.0,-6.525,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,5394887.0,19.0
0.483,0.468,8.0,-7.642,0.0341,0.784,0.0,0.152,0.319,135.875,247941.0,282832.0,10.0
0.59,0.555,2.0,-6.861,0.0271,0.481,0.0,0.192,0.191,84.027,223460.0,2156715.0,16.0
0.609,0.538,6.0,-7.842,0.0273,0.328,0.0,0.125,0.608,130.015,321225.0,605862.0,12.0
0.534,0.481,0.0,-9.016,0.0412,0.697,0.0,0.142,0.293,124.914,280282.0,6735409.0,19.0
0.684,0.771,8.0,-5.353,0.0307,0.548,0.0,0.112,0.539,119.982,299827.0,2224745.0,16.0
0.539,0.729,0.0,-7.588,0.0412,0.627,0.000941,0.128,0.435,112.074,279107.0,923122.0,14.0
0.657,0.581,0.0,-8.108,0.0298,0.699,1.82e-05,0.116,0.323,118.037,243578.0,100178.0,7.0
0.57,0.55,10.0,-8.343,0.035,0.524,3.73e-05,0.0921,0.435,117.999,311186.0,722644.0,13.0
0.857,0.893,0.0,-2.87,0.0422,0.0663,0.0,0.0335,0.845,108.022,211667.0,2291965.0,16.0
0.619,0.429,2.0,-7.867,0.028,0.738,1.35e-05,0.136,0.545,90.058,195253.0,632208.0,13.0
0.51,0.502,7.0,-7.016,0.0325,0.71,0.0,0.0708,0.321,133.885,247286.0,671799.0,13.0
0.54,0.796,4.0,-7.538,0.0521,0.371,0.00165,0.11,0.636,78.99,265063.0,481325.0,12.0
0.815,0.761,4.0,-7.162,0.144,0.192,0.0,0.0272,0.82,121.999,200219.0,4077182.0,18.0
0.52,0.485,4.0,-6.438,0.0269,0.927,0.000466,0.159,0.407,143.901,192187.0,126015.0,8.0
0.609,0.759,10.0,-9.422,0.0336,0.245,2.84e-05,0.207,0.802,141.126,356942.0,16354.0,2.0
0.334,0.3,2.0,-12.359,0.0377,0.863,1.62e-06,0.195,0.158,147.076,101799.0,96196.0,7.0
0.533,0.436,5.0,-7.521,0.0276,0.234,3.17e-06,0.46,0.371,146.868,308158.0,1124402.0,14.0
0.651,0.482,4.0,-8.666,0.0281,0.293,0.0,0.0811,0.517,106.993,269185.0,15379.0,2.0
0.693,0.394,0.0,-15.882,0.0428,0.0782,0.000694,0.247,0.721,104.114,238747.0,405995.0,11.0
0.274,0.217,5.0,-13.814,0.0345,0.767,0.896,0.0832,0.181,116.334,283872.0,83454.0,7.0
0.468,0.536,11.0,-10.422,0.144,0.024,0.00199,0.269,0.785,126.256,382834.0,217345.0,9.0
0.587,0.302,0.0,-14.976,0.0293,0.223,0.00216,0.128,0.19,112.46,278441.0,46296.0,5.0
0.417,0.934,7.0,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240.0,7083485.0,20.0
0.413,0.873,8.0,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933.0,3961603.0,18.0
0.47,0.796,8.0,-3.277,0.0336,0.362,1.1e-06,0.133,0.215,113.108,167907.0,1974713.0,16.0
0.364,0.922,0.0,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053.0,2007787.0,16.0
0.538,0.981,1.0,-2.688,0.14,0.00662,0.0,0.219,0.711,101.414,255467.0,2399598.0,16.0
0.451,0.889,1.0,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073,153800.0,757083.0,13.0
0.274,0.92,6.0,-4.096,0.0489,0.0303,0.000412,0.115,0.0397,154.016,189440.0,802891.0,13.0
0.46,0.54,5.0,-5.132,0.0381,0.0324,0.0168,0.326,0.0506,137.855,215440.0,554702.0,12.0
0.442,0.943,3.0,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533.0,1783994.0,16.0
0.38,0.988,1.0,-2.042,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346.0,1599727.0,15.0
0.475,0.432,7.0,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,153467.0,569250.0,12.0
0.546,0.814,7.0,-5.146,0.0314,0.023,0.0,0.0972,0.146,104.98,285653.0,1636380.0,15.0
0.496,0.682,8.0,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333.0,5750425.0,19.0
0.531,0.909,11.0,-4.236,0.034,0.0175,0.0,0.231,0.814,97.546,178000.0,588715.0,12.0
0.268,0.742,5.0,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,321093.0,2920109.0,17.0
0.552,0.89,8.0,-3.409,0.0342,0.000143,0.0,0.888,0.716,146.525,232680.0,851013.0,13.0
0.559,0.543,1.0,-5.429,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000.0,300946.0,10.0
