Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes
0.747,0.663,2,-9.415,0.0545,0.62,5.24E-05,0.0861,0.606,124.336,216907,346550
0.579,0.849,0,-10.658,0.104,0.144,0.0285,0.0739,0.926,159.94,194467,9182
0.732,0.803,0,-10.817,0.202,0.228,0,0.659,0.776,111.13,179573,999
0.52,0.944,7,-4.721,0.157,0.0382,0,0.141,0.725,170.484,324707,236606
0.591,0.38,2,-9.456,0.0322,0.915,0,0.3,0.475,94.02,199880,85
0.59,0.796,2,-5.259,0.141,0.48,0,0.749,0.683,79.459,312933,18668
0.631,0.799,8,-7.495,0.0295,0.00385,0,0.0977,0.629,103.014,215987,1816
0.529,0.804,7,-8.88,0.37,0.0344,0.00264,0.167,0.677,125.147,288627,14207
0.487,0.408,4,-8.256,0.124,0.797,0,0.126,0.451,117.141,287187,3371
0.442,0.806,10,-5.79,0.125,0.58,0,0.78,0.591,149.427,180853,912200
0.477,0.813,10,-5.919,0.0743,0.605,0,0.467,0.75,97.888,342622,1981073
0.706,0.811,7,-5.26,0.049,0.336,0,0.241,0.928,163.943,172203,648043
0.392,0.679,11,-7.462,0.0922,0.728,0,0.0741,0.699,88.625,392303,20211
0.605,0.552,11,-9.279,0.0837,0.628,0,0.0685,0.65,168.085,163929,12594
0.549,0.723,2,-7.957,0.0814,0.608,2.29E-06,0.859,0.806,83.285,184291,65144
0.626,0.796,7,-7.102,0.0421,0.513,0,0.84,0.603,87.966,167045,3575
0.61,0.856,0,-6.193,0.039,0.606,0,0.71,0.938,170.008,176103,277389
0.503,0.755,8,-6.21,0.064,0.461,0,0.912,0.627,166.644,236893,203098
0.667,0.647,10,-9.173,0.0381,0.524,0,0.0613,0.962,179.895,194168,1981073
0.707,0.635,1,-6.486,0.0251,0.0259,0,0.0714,0.929,107.33,177853,1625
0.703,0.551,9,-6.592,0.0359,0.603,0,0.109,0.693,93.478,170520,620
0.745,0.619,0,-6.595,0.0259,0.181,0,0.497,0.795,99.273,166947,89871
0.621,0.795,3,-5.31,0.0287,0.231,0,0.164,0.784,96.801,193880,62867
0.616,0.521,0,-8.39,0.0247,0.703,0,0.104,0.689,101.206,164107,106038
0.687,0.458,3,-13.293,0.0348,0.24,0,0.11,0.913,94.707,165960,543
0.429,0.531,11,-6.378,0.0381,0.571,0,0.205,0.571,203.887,179867,30149
0.784,0.801,8,-5.157,0.0337,0.53,0,0.0862,0.969,104.769,193813,4966
0.559,0.296,7,-19.28,0.0387,0.281,1.32E-06,0.267,0.949,188.803,169427,30959
0.549,0.669,10,-5.39,0.0386,0.0366,2.50E-06,0.102,0.681,175.892,163427,3612
0.612,0.78,1,-5.123,0.0814,0.0781,0,0.0593,0.554,92.059,273273,5986098
0.32,0.519,3,-6.184,0.0278,0.429,0,0.117,0.376,98.055,280946,2705034
0.87,0.508,8,-8.112,0.0365,0.366,0,0.102,0.91,111.966,178955,214882
0.519,0.463,6,-8.88,0.0264,0.327,0,0.106,0.224,94.965,288964,
0.634,0.648,3,-6.781,0.0412,0.361,0,0.619,0.667,95.989,247812,1968520
0.84,0.914,11,-3.916,0.0613,0.0958,0,0.115,0.651,104.019,276153,2807070
0.6,0.979,10,-3.513,0.243,0.138,0,0.1,0.453,137.06,351579,272246
0.647,0.537,0,-7.486,0.0258,0.368,0,0.213,0.185,131.927,297752,568892
0.533,0.723,3,-4.301,0.0614,0.283,0,0.0678,0.591,97.848,273926,1843683
0.647,0.719,9,-6.859,0.0437,0.196,0,0.134,0.4,104.003,198381,16385
0.502,0.941,7,-5.194,0.0716,0.000346,0.319,0.553,0.124,119.783,219987,442178
0.562,0.903,8,-4.46,0.0296,0.000187,0.0939,0.298,0.791,132.009,221000,914344
0.744,0.614,1,-3.908,0.0838,0.00685,0.334,0.0708,0.774,131.994,383547,199834
0.413,0.722,2,-5.875,0.036,0.00342,3.13E-06,0.0626,0.0803,109.948,257747,57362
0.671,0.805,8,-3.232,0.081,0.0134,0.0547,0.237,0.866,132.051,203920,199834
0.528,0.799,7,-5.402,0.047,0.0371,5.25E-06,0.0928,0.189,116.005,245120,28506
0.576,0.812,4,-5.035,0.0505,0.0108,0.00241,0.116,0.32,109.033,253027,17169
0.427,0.965,0,-4.282,0.15,0.00404,0.00472,0.369,0.0654,131.948,240760,2217
0.521,0.848,9,-3.396,0.065,0.0204,1.21E-05,0.081,0.297,158.739,187133,19945
0.473,0.958,4,-4.373,0.149,0.000327,0.00419,0.042,0.242,139.908,155320,35193
0.834,0.878,8,-9.484,0.15,0.0461,0,0.334,0.418,102.848,258688,1555722
0.859,0.75,8,-8.325,0.303,0.0193,0,0.0538,0.857,98.691,345717,110
0.906,0.775,2,-5.775,0.268,0.0831,2.74E-05,0.15,0.838,100.054,221373,44206
0.894,0.698,6,-8.264,0.275,0.0279,3.56E-06,0.329,0.695,98.104,336917,11800
0.851,0.583,8,-11.022,0.286,0.0506,0,0.236,0.956,95.048,265102,361710
0.709,0.874,7,-4.522,0.193,0.0114,0,0.213,0.832,88.546,264960,276
0.905,0.548,4,-8.131,0.381,0.038,0,0.34,0.794,97.235,190600,41683
0.773,0.735,11,-9.461,0.305,0.0288,0,0.19,0.818,176.415,378373,3129
0.83,0.795,7,-7.644,0.181,0.0348,1.08E-06,0.0864,0.402,105.525,188573,109626
0.843,0.812,6,-7.03,0.172,0.0293,0,0.233,0.361,105.488,202478,109626
0.261,0.703,6,-7.871,0.0414,0.115,0.00078,0.102,0.405,83.495,234332,900295
0.619,0.579,4,-9.307,0.0473,0.0152,6.40E-05,0.0858,0.69,127.224,225627,64417
0.799,0.608,5,-8.193,0.0411,0.0811,0.0137,0.102,0.963,121.915,223253,8675
0.728,0.855,2,-6.031,0.0333,0.109,0.000576,0.113,0.971,133.887,184717,127562
0.651,0.83,2,-8.785,0.0316,0.00824,0.0429,0.0837,0.917,131.282,213173,22443
0.607,0.662,4,-9.456,0.0278,0.0951,8.27E-05,0.125,0.629,107.643,225853,9789
0.718,0.543,4,-11.238,0.0372,0.0606,0.0988,0.0646,0.37,115.522,286107,384
0.686,0.827,0,-5.738,0.0321,0.134,5.03E-05,0.126,0.854,147.623,211960,50345
0.73,0.794,9,-6.381,0.0396,0.12,0.000189,0.138,0.964,117.879,237232,104498
0.583,0.855,11,-7.972,0.0404,0.00417,0.144,0.237,0.664,122.425,254707,11381
0.536,0.901,9,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,506298
0.581,0.854,1,-8.485,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840,160882
0.365,0.924,4,-7.066,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,105080
0.373,0.809,2,-9.189,0.0744,0.115,1.94E-06,0.653,0.539,145.045,171960,44951
0.501,0.702,7,-8.543,0.0671,0.0872,0.000994,0.0671,0.58,139.095,202200,104194
0.202,0.835,9,-11.04,0.0599,0.00383,0.0388,0.126,0.661,156.883,429973,91769
0.51,0.919,7,-8.244,0.0593,0.00205,0.809,0.068,0.386,141.053,265840,40372
0.485,0.935,2,-7.005,0.0696,0.0113,3.89E-05,0.331,0.68,155.61,321800,646
0.513,0.841,11,-9.272,0.0364,0.0468,0.0425,0.12,0.457,133.266,334000,122536
0.528,0.921,2,-7.64,0.0524,0.0174,0.000186,0.0472,0.298,144.368,370427,10684
0.144,0.0462,7,-27.928,0.0288,0.985,0.942,0.0934,0.0868,89.996,123216,32075
0.413,0.482,11,-13.311,0.0539,0.895,0.685,0.111,0.13,66.766,235636,106983
0.0686,0.186,1,-17.679,0.0346,0.943,0.889,0.108,0.0363,75.481,244842,9077
0.17,0.146,0,-22.704,0.0415,0.911,0.972,0.0729,0.0339,116.238,92899,4678
0.0717,0.0921,0,-21.53,0.0391,0.983,0.847,0.0748,0.0359,69.286,304008,15156
0.249,0.12,8,-22.729,0.032,0.928,0.968,0.0672,0.0739,95.766,285532,11640
0.0619,0.172,10,-20.773,0.0404,0.937,0.952,0.17,0.0442,65.409,331476,476
0.0649,0.0876,7,-27.806,0.043,0.949,0.988,0.0981,0.0331,73.028,229517,5191
0.127,0.0632,2,-21.617,0.0383,0.934,0.855,0.0853,0.056,84.176,171442,17047
0.298,0.125,2,-27.471,0.0373,0.879,0.865,0.0942,0.323,81.36,148061,3807
0.794,0.836,4,-2.655,0.0511,0.382,0,0.161,0.966,155.925,222044,723970
0.563,0.877,1,-2.082,0.12,0.0295,0,0.0749,0.646,93.834,209033,2603712
0.633,0.806,10,-5.42,0.0839,0.321,1.24E-05,0.111,0.65,97.528,231853,238471
0.809,0.899,9,-1.098,0.102,0.0431,0,0.171,0.733,95.016,209227,2005316
0.525,0.813,11,-4.28,0.0696,0.238,0,0.0704,0.902,160.659,244840,298560
0.807,0.713,11,-4.185,0.0925,0.073,0,0.0812,0.772,91.972,192073,10513
0.715,0.841,11,-3.224,0.0713,0.328,0,0.308,0.961,83.826,269453,768679
0.709,0.933,11,-3.512,0.0521,0.211,0,0.14,0.934,120.002,191787,89483
0.732,0.948,5,-3.103,0.0671,0.184,0,0.372,0.889,98.055,228227,438543
0.801,0.834,5,-2.008,0.109,0.203,0,0.0663,0.945,94.01,174297,80758
0.753,0.657,7,-3.061,0.0449,0.171,0,0.112,0.437,107.01,184732,1035025
0.728,0.616,4,-4.238,0.0645,0.378,0,0.105,0.508,99.962,181880,1966676
0.788,0.262,4,-8.354,0.0419,0.586,0,0.117,0.719,99.859,181293,39649
0.498,0.608,7,-5.435,0.0733,0.221,0,0.121,0.123,169.936,201520,160454
0.763,0.839,0,-3.437,0.117,0.429,0,0.109,0.655,104.977,212627,1037
0.696,0.459,5,-4.834,0.0359,0.27,0,0.121,0.33,105.965,167547,1429
0.758,0.519,0,-5.832,0.0362,0.116,0,0.183,0.417,92.99,176827,25522
0.583,0.664,3,-6.052,0.0516,0.126,0,0.246,0.525,149.982,144808,4159
0.661,0.534,1,-8.46,0.244,0.33,0,0.151,0.29,152.115,158923,1122
0.791,0.604,9,-3.374,0.0457,0.243,1.10E-06,0.166,0.31,108.047,167222,1824
0.546,0.309,3,-17.473,0.0892,0.0407,0,0.0651,0.624,157.008,201691,774
0.577,0.473,10,-6.805,0.137,0.267,0,0.223,0.723,163.145,220682,253555
0.824,0.696,7,-4.523,0.0646,0.487,1.32E-05,0.0475,0.888,111.266,121013,8393
0.891,0.58,7,-9.798,0.0887,0.108,0.000678,0.0665,0.945,115.789,201038,63064
0.35,0.653,10,-7.093,0.0304,0.213,0,0.57,0.69,155.602,211493,54535
0.839,0.486,0,-12.023,0.159,0.345,4.27E-06,0.366,0.942,117.528,195000,398
0.585,0.41,10,-7.762,0.0457,0.124,0,0.0928,0.549,148.207,172480,122464
0.51,0.509,7,-4.187,0.0734,0.0953,0,0.0898,0.718,152.051,148413,738
0.89,0.65,1,-5.655,0.0466,0.459,1.37E-06,0.287,0.963,109.839,161672,11675
0.893,0.604,5,-6.137,0.0699,0.487,5.87E-06,0.0815,0.953,110.522,143920,82003
0.674,0.771,0,-5.943,0.0317,0.0464,3.12E-05,0.0362,0.966,155.301,255507,512
0.936,0.675,6,-6.076,0.0475,0.0879,0,0.0854,0.902,125.024,225173,22233
0.534,0.916,7,-8.915,0.103,0.0122,0.000103,0.392,0.488,165.352,280080,569755
0.642,0.949,9,-5.562,0.242,0.296,1.48E-05,0.156,0.45,188.072,213720,1094
0.545,0.943,0,-5.4,0.0875,0.0765,0.0106,0.0442,0.694,190.053,206600,5485
0.8,0.834,9,-4.272,0.0425,0.153,0,0.172,0.955,130.009,274653,197067
0.555,0.92,4,-5.634,0.159,0.246,0,0.969,0.452,102.601,423360,1094
0.52,0.972,0,-4.158,0.0671,0.017,0,0.355,0.933,196.175,180827,91938
0.54,0.49,9,-12.777,0.0715,0.193,0.000101,0.699,0.491,140.02,348320,159377
0.56,0.954,7,-1.951,0.0573,0.0184,0,0.412,0.764,100.007,220493,38562
0.579,0.898,3,-3.217,0.0439,0.0505,0,0.213,0.635,127.876,228107,883102
0.424,0.74,5,-3.243,0.0347,0.171,0,0.273,0.585,169.914,189560,241990
0.565,0.642,5,-6.294,0.0516,0.449,0,0.701,0.433,149.731,266040,39212
0.576,0.901,2,-3.336,0.0937,0.0623,0,0.271,0.847,97.972,167787,56871
0.506,0.522,6,-5.854,0.0273,0.618,0,0.151,0.345,139.706,250987,258709
0.594,0.866,5,-4.27,0.0352,0.00112,9.16E-06,0.0681,0.76,132.944,222920,59407
0.491,0.71,5,-5.621,0.033,0.297,0,0.33,0.253,94.062,241840,
0.518,0.878,9,-5.76,0.0772,0.0145,0,0.179,0.599,142.963,227840,130653
0.609,0.756,3,-7.369,0.0562,0.102,0,0.959,0.461,128.761,265133,2349
0.445,0.747,10,-4.275,0.0383,0.381,0,0.128,0.395,75.821,243573,54428
0.654,0.623,6,-5.273,0.082,0.253,0,0.144,0.401,123.996,234213,2510462
0.684,0.71,11,-3.614,0.0779,0.0132,0,0.444,0.451,93.007,222187,72683
0.513,0.496,11,-6.049,0.0511,0.46,0,0.106,0.676,113.072,186893,350044
0.597,0.751,6,-4.982,0.193,0.0104,0,0.0912,0.568,103.956,201680,622841
0.646,0.785,2,-4.801,0.0545,0.0377,0,0.0897,0.52,100.911,214624,193071
0.589,0.611,0,-5.881,0.0459,0.0151,0,0.0757,0.121,76.006,203107,883428
0.422,0.518,8,-5.862,0.0646,0.339,0,0.101,0.29,77.378,197540,71
0.644,0.743,6,-4.076,0.0331,0.00114,0,0.0831,0.274,125.913,197893,467036
0.712,0.511,6,-5.723,0.0447,0.136,0,0.133,0.182,87.004,214760,4184
0.432,0.656,5,-4.669,0.428,0.0488,0,0.256,0.66,199.246,167693,430565
0.649,0.647,6,-7.386,0.0913,0.0496,0.0008,0.104,0.844,158.982,133679,31623
0.385,0.757,0,-5.96,0.167,0.709,0,0.235,0.469,82.673,194595,8965
0.688,0.88,9,-5.044,0.233,0.0564,0,0.154,0.618,140.904,150047,37681
0.641,0.584,5,-8.775,0.183,0.327,0.000248,0.116,0.167,169.953,146824,1428
0.812,0.479,2,-7.763,0.389,0.266,0,0.108,0.399,92.039,208723,6645
0.609,0.942,5,-5.363,0.365,0.0116,0,0.22,0.368,121.433,171267,1977
0.616,0.518,1,-6.403,0.182,0.00448,0,0.0983,0.354,80.77,133000,203
0.595,0.555,10,-9.227,0.198,0.377,0,0.2,0.742,78.558,143760,1992
0.514,0.449,6,-12.713,0.342,0.853,0.000198,0.711,0.622,65.451,243840,29981
0.748,0.792,11,-5.18,0.273,0.095,0,0.166,0.54,134.041,188291,3034
0.645,0.791,4,-5.343,0.0563,0.0331,3.08E-06,0.103,0.579,124.958,191329,3554
0.5,0.225,0,-10.22,0.0302,0.842,0,0.112,0.355,173.788,193320,997028
0.41,0.78,9,-5.391,0.0332,0.211,0,0.48,0.695,88.016,272347,194704
0.727,0.914,7,-5.85,0.0743,0.617,0,0.596,0.784,106.021,196160,103398
0.514,0.836,5,-3.663,0.0381,0.112,0,0.0878,0.501,143.888,263120,523136
0.721,0.819,9,-5.715,0.0269,0.413,0,0.196,0.867,96.02,212320,359023
0.581,0.596,11,-5.01,0.0355,0.141,0,0.0874,0.912,171.975,175840,11108
0.591,0.959,9,-2.515,0.057,0.103,0,0.779,0.86,163.883,178840,74029
0.681,0.345,7,-9.869,0.0351,0.563,0,0.0718,0.253,76.014,210067,3087
0.667,0.878,10,-4.797,0.0445,0.13,0,0.16,0.816,107.024,186224,297
0.657,0.153,11,-13.087,0.0516,0.898,0,0.107,0.654,119.657,168493,24896
0.731,0.332,3,-10.751,0.033,0.513,8.15E-06,0.115,0.364,118.042,194947,78865
0.583,0.164,7,-22.101,0.057,0.788,1.42E-06,0.109,0.47,150.77,182200,11361
0.768,0.319,7,-8.304,0.0333,0.849,1.21E-05,0.0971,0.625,113.477,242827,10048
0.49,0.566,2,-9.148,0.0356,0.136,1.20E-06,0.245,0.656,134.51,352120,5424
0.616,0.654,7,-8.482,0.0295,0.42,0.00729,0.0942,0.522,125.679,178440,32664
0.78,0.945,7,-5.731,0.101,0.227,1.19E-05,0.327,0.662,135.037,207933,63914
0.724,0.736,2,-6.066,0.0523,0.449,0,0.105,0.955,120.006,191773,478
0.294,0.483,4,-15.28,0.0553,0.235,0.00249,0.112,0.601,171.794,260507,32649
0.41,0.739,4,-5.788,0.0486,0.0567,1.81E-06,0.0872,0.623,87.137,252920,5099
0.673,0.808,9,-6.183,0.0491,0.0121,0.878,0.037,0.303,130.041,336280,546567
0.545,0.948,11,-5.098,0.0779,0.00335,0.364,0.226,0.355,141.507,279800,822119
0.604,0.995,10,-3.641,0.164,0.00306,0.626,0.109,0.262,136.216,343387,16106
0.652,0.944,9,-4.804,0.0515,0.00225,0.276,0.103,0.454,147.078,302107,307871
0.545,0.953,7,-5.172,0.0441,0.000941,0.117,0.281,0.558,140.002,216027,299610
0.642,0.996,5,-4.343,0.0557,0.00662,0.75,0.181,0.161,144.993,379907,297075
0.664,0.998,6,-5.86,0.0642,0.00128,0.466,0.287,0.37,149.002,387067,104394
0.443,0.96,1,-5.481,0.0661,0.000127,0.875,0.194,0.533,174.011,307813,352738
0.505,0.995,10,-0.295,0.122,0.000511,0.742,0.0781,0.419,175,224914,10446
0.606,0.9,6,-5.168,0.0547,0.000508,0.901,0.112,0.115,140.035,295027,78296
0.695,0.785,2,-6.814,0.309,0.122,0,0.0505,0.488,135.063,339556,7008
0.704,0.778,2,-5.52,0.127,0.0676,0,0.344,0.779,93.493,179653,37311
0.718,0.774,11,-5.412,0.185,0.00818,0,0.172,0.494,104.978,264573,295722
0.894,0.778,4,-3.868,0.0881,0.0372,0,0.178,0.888,105.015,213507,215273
0.757,0.653,5,-2.653,0.132,0.255,0,0.534,0.957,122.004,239960,147743
0.647,0.755,10,-6.282,0.162,0.0066,0,0.12,0.498,107.853,224133,396695
0.759,0.739,6,-6.846,0.164,0.0996,0,0.455,0.584,120.02,241547,84963
0.859,0.776,5,-5.994,0.246,0.0661,0,0.045,0.832,101.041,199533,368171
0.584,0.685,9,-6.891,0.173,0.0686,0,0.124,0.147,89.824,185667,32910
0.638,0.921,8,-4.428,0.112,0.00323,0,0.185,0.621,120.004,186107,30530
0.663,0.296,9,-18.09,0.0294,0.68,0.00837,0.0879,0.359,112.306,289067,350164
0.518,0.653,5,-10.969,0.0351,0.00126,0.0056,0.0996,0.523,149.089,192867,13963
0.617,0.491,0,-12.264,0.0274,0.00788,0.104,0.188,0.649,116.361,253907,28313
0.568,0.444,2,-10.815,0.0696,0.345,0.00052,0.113,0.592,152.712,174467,48704
0.499,0.49,0,-10.131,0.0294,0.151,0.000171,0.236,0.552,134.027,178973,1751
0.41,0.567,7,-8.926,0.0511,0.311,0.00626,0.113,0.565,190.019,162493,3240
0.494,0.591,2,-8.617,0.0575,0.268,0.000738,0.142,0.258,78.468,157240,4379
0.52,0.468,4,-11.95,0.0338,0.635,0.0179,0.206,0.368,91.481,190867,1045
0.422,0.123,9,-24.202,0.0371,0.73,0.583,0.136,0.0785,113.058,238400,8409
0.54,0.579,5,-8.006,0.029,0.203,0.0389,0.256,0.713,114.308,168267,7285
0.489,0.769,5,-3.524,0.038,0.00135,0.56,0.0727,0.637,128.985,215827,281796
0.377,0.938,5,-4.9,0.0618,5.18E-05,0.58,0.0705,0.385,120.514,251293,122804
0.471,0.877,11,-5.576,0.0378,0.0193,0.0847,0.276,0.419,150.092,301093,68164
0.402,0.926,2,-4.441,0.04,8.18E-05,0.119,0.0658,0.649,125.116,192493,70183
0.245,0.974,11,-2.523,0.0496,0.00045,0.438,0.363,0.644,141.885,184133,76411
0.237,0.911,6,-5.833,0.0708,2.13E-05,0.877,0.0935,0.247,138.227,299773,20430
0.468,0.907,0,-3.884,0.0664,0.00987,0.0468,0.109,0.168,119.993,231533,41629
0.26,0.91,7,-5.765,0.059,4.23E-05,0.532,0.278,0.349,84.507,262427,141787
0.174,0.794,8,-5.336,0.0314,0.00217,0.733,0.0786,0.0976,91.665,236707,21
0.37,0.941,5,-4.783,0.0602,5.26E-05,0.675,0.0732,0.382,120.501,251547,122804
0.675,0.919,11,-6.075,0.0366,0.0606,0.00653,0.103,0.726,97.017,252773,499923
0.878,0.894,6,-5.834,0.123,0.184,0,0.105,0.682,119.927,202867,990276
0.808,0.871,1,-3.566,0.0364,0.282,0,0.0304,0.946,114.993,255560,229896
0.767,0.876,1,-4.212,0.0609,0.454,0,0.312,0.938,115.025,268799,7810
0.732,0.896,9,-4.517,0.0434,0.093,0,0.159,0.787,99.966,236080,90990
0.85,0.87,7,-6.085,0.118,0.242,0,0.0578,0.791,94.047,188293,25975
0.738,0.825,1,-6.815,0.0365,0.254,0,0.0815,0.704,105.988,203040,22608
0.946,0.883,5,-6.535,0.192,0.0652,0,0.111,0.767,98.988,200467,247
0.848,0.867,11,-5.001,0.0493,0.083,2.53E-05,0.0693,0.961,93.992,189227,9781
0.58,0.544,4,-6.998,0.0342,0.368,0,0.109,0.365,119.657,260840,1820
0.607,0.666,2,-4.187,0.0407,0.168,0,0.201,0.79,139.542,228427,18514
0.504,0.748,6,-5.395,0.0473,0.349,0,0.0989,0.766,144.76,241627,9494
0.734,0.765,11,-4.573,0.0394,0.48,0,0.101,0.634,133.921,225827,83326
0.671,0.927,10,-3.868,0.0564,0.0266,0.000209,0.0951,0.946,163.945,243253,96046
0.619,0.924,11,-4.908,0.075,0.0152,1.59E-06,0.284,0.801,173.924,215680,19948
0.702,0.8,9,-3.256,0.0309,0.11,0,0.129,0.976,135.984,249907,130181
0.707,0.72,7,-3.893,0.028,0.0417,0.00316,0.284,0.973,134.047,192627,25706
0.451,0.68,9,-5.672,0.0366,0.356,3.00E-06,0.314,0.674,174.765,257240,10093
0.573,0.86,7,-6.981,0.053,0.195,0.00354,0.364,0.934,157.722,232253,17084
0.671,0.872,10,-3.269,0.0448,0.035,0,0.122,0.915,149.99,246100,72955
0.82,0.788,6,-5.478,0.191,0.272,1.65E-06,0.0404,0.648,93.961,195573,315512
0.743,0.821,3,-6.047,0.06,0.423,0,0.325,0.828,82.061,218000,21345
0.865,0.699,4,-4.921,0.0668,0.334,0,0.104,0.536,95.016,208840,1174943
0.711,0.841,6,-4.775,0.0917,0.231,9.85E-05,0.191,0.964,176.027,257880,82014
0.852,0.66,2,-6.177,0.224,0.277,0,0.207,0.517,94.006,224707,341583
0.829,0.904,9,-3.51,0.0535,0.0661,1.64E-06,0.343,0.595,94.021,228813,530747
0.887,0.781,0,-5.868,0.14,0.0915,0,0.0505,0.935,116.019,237160,264268
0.569,0.784,1,-5.704,0.195,0.4,0,0.697,0.809,82.254,308074,21345
0.909,0.536,1,-4.691,0.0845,0.213,1.04E-05,0.0936,0.378,123.98,252987,198168
0.792,0.814,1,-5.319,0.0706,0.143,0,0.302,0.847,95.015,155413,57929
0.793,0.5,6,-13.108,0.0319,0.028,1.96E-05,0.186,0.833,123.017,243160,11898
0.624,0.966,6,-3.155,0.041,0.0729,4.84E-06,0.181,0.758,124.984,182463,11376
0.703,0.832,0,-7.202,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489,33390
0.692,0.846,8,-5.72,0.0559,0.0194,2.91E-05,0.324,0.827,124.007,203947,3806
0.678,0.917,5,-2.318,0.0796,0.00721,0,0.269,0.7,121.962,187510,24395
0.684,0.816,10,-5.211,0.0322,0.0181,0,0.0222,0.702,121.993,196215,46297
0.795,0.83,2,-5.358,0.0332,0.00102,0.0345,0.0964,0.601,127.008,257056,812
0.834,0.819,0,-7.989,0.0841,0.00212,0.00306,0.279,0.513,119.99,148389,6183
0.603,0.899,6,-4.784,0.0288,0.00113,0.00647,0.0782,0.705,125.001,170982,3505
0.486,0.896,11,-6.189,0.0346,0.0015,0.0443,0.217,0.195,123.967,161883,24915
0.836,0.906,1,-2.902,0.279,0.000426,0,0.227,0.718,165.091,272347,383536
0.797,0.654,11,-6.946,0.248,0.000777,0,0.14,0.464,80.007,284587,26210
0.958,0.566,8,-7.14,0.326,0.116,0,0.102,0.583,118.001,203390,229846
0.712,0.51,8,-9.381,0.375,0.101,0,0.142,0.219,148.087,278931,65973
0.914,0.552,1,-10.126,0.447,0.163,0,0.106,0.493,128.182,150040,65131
0.609,0.699,1,-6.902,0.438,0.0845,0,0.065,0.562,135.785,302405,441874
0.721,0.457,2,-7.1,0.265,0.163,0,0.0977,0.231,127.983,212320,95480
0.792,0.448,8,-7.924,0.399,0.0149,0,0.112,0.391,159.801,224453,186339
0.804,0.762,11,-3.189,0.272,0.0814,0,0.618,0.794,145.422,253187,146242
0.814,0.639,1,-6.279,0.193,0.0194,0,0.34,0.607,165.96,276627,86183
0.463,0.489,2,-7.968,0.0288,0.507,0,0.165,0.249,140.034,230893,59669
0.746,0.848,2,-4.638,0.0331,0.15,2.18E-06,0.37,0.756,138.047,214907,14959
0.551,0.951,9,-3.395,0.0717,0.0242,2.91E-06,0.156,0.509,99.992,244227,55275
0.635,0.459,7,-7.343,0.0244,0.246,0,0.259,0.433,96.056,177627,40367
0.427,0.377,5,-8.136,0.0334,0.682,0,0.105,0.245,125.081,297933,3274
0.759,0.733,0,-4.773,0.0362,0.246,2.11E-06,0.0493,0.481,121.977,186453,1764
0.701,0.686,0,-5.437,0.0294,0.102,0,0.295,0.868,119.908,234400,3123
0.543,0.736,0,-5.181,0.0309,0.0804,2.81E-06,0.133,0.385,123.353,199307,36565
0.681,0.655,0,-8.642,0.0257,0.0425,0,0.0699,0.901,124.996,231480,3123
0.603,0.444,4,-9.713,0.0266,0.547,0.000886,0.192,0.339,115.989,198040,10111
0.808,0.682,2,-7.128,0.0963,0.171,1.42E-06,0.464,0.491,89.987,235627,24043
0.826,0.532,9,-11.731,0.238,0.292,0,0.075,0.45,92.003,207786,43415
0.846,0.619,3,-11.52,0.216,0.124,0,0.0748,0.75,96.005,248406,13063
0.616,0.655,1,-8.331,0.312,0.218,4.08E-05,0.122,0.447,95.015,290627,
0.759,0.654,10,-7.553,0.181,0.3,0,0.648,0.486,89.99,173507,336
0.741,0.735,3,-8.158,0.1,0.516,0,0.861,0.609,96.007,227853,183167
0.802,0.873,11,-5.698,0.054,0.275,3.12E-06,0.308,0.0933,95,218107,2161
0.75,0.916,0,-6.428,0.0528,0.0845,0.00359,0.0315,0.826,172.052,182027,6702
0.728,0.877,6,-3.552,0.176,0.544,0,0.316,0.78,88.024,207480,18988
0.808,0.761,1,-6.928,0.0539,0.427,0.0114,0.0913,0.943,95.003,161747,33707
0.545,0.753,3,-4.618,0.036,0.0417,0,0.389,0.434,105.754,282947,591072
0.561,0.337,8,-9.272,0.0284,0.644,8.79E-05,0.67,0.273,109.373,267253,61718
0.552,0.988,1,-2.555,0.0787,0.000108,0.309,0.846,0.619,139.941,229840,190174
0.272,0.281,1,-7.634,0.0287,0.388,2.29E-05,0.158,0.141,89.914,240400,407859
0.481,0.945,1,-5.468,0.0813,0.00264,0,0.135,0.427,157.059,256533,243845
0.559,0.868,11,-4.738,0.0475,1.20E-05,0.00394,0.0418,0.684,140.021,264373,152108
0.312,0.934,3,-3.793,0.0683,0.000606,6.76E-05,0.115,0.471,201.991,251840,129616
0.286,0.547,4,-7.923,0.0318,0.0627,3.16E-06,0.112,0.453,174.717,325627,23107
0.512,0.919,4,-4.581,0.0894,4.03E-05,0.000629,0.0899,0.602,163.035,258067,30663
0.597,0.862,1,-5.873,0.0336,0.0115,9.44E-05,0.137,0.635,120.015,266926,18734
0.836,0.637,6,-4.803,0.0367,0.535,0,0.129,0.875,120.025,230280,2562848
0.704,0.764,4,-6.508,0.026,0.167,0,0.235,0.709,100.018,285611,694375
0.713,0.699,6,-6.426,0.0376,0.533,0,0.112,0.753,100.079,169720,72601
